latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
61.0340456,-69.6396021,-17.413,14.88250,265,2017,3.983,-55.797
61.0340355,-69.6396094,-17.522,14.88278,265,2017,3.874,-56.043
61.0340254,-69.6396190,-17.434,14.88306,265,2017,3.962,-56.093
61.0340145,-69.6396251,-17.422,14.88333,265,2017,3.974,-55.864
61.0340043,-69.6396341,-17.518,14.88361,265,2017,3.878,-56.288
61.0339944,-69.6396436,-17.422,14.88389,265,2017,3.974,-56.019
61.0339846,-69.6396510,-17.441,14.88417,265,2017,3.955,-55.833
61.0339750,-69.6396592,-17.376,14.88444,265,2017,4.020,-56.209
61.0339654,-69.6396691,-17.465,14.88472,265,2017,3.931,-56.014
61.0339561,-69.6396797,-17.461,14.88500,265,2017,3.935,-55.965
61.0339460,-69.6396891,-17.438,14.88528,265,2017,3.958,-55.991
61.0339372,-69.6396998,-17.466,14.88556,265,2017,3.930,-56.318
61.0339279,-69.6397105,-17.453,14.88583,265,2017,3.943,-55.674
